                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                0.56468,                 1.0329,                0.33665,                0.86302,                0.98627,                0.97897,                0.99097,                0.92818,                0.96168,                0.94159,                0.95172,                0.75125,                0.32314,                0.67886,                0.18936,                0.79482,              0.0096667,              0.0096667,              0.0096667
                    103,                0.57099,                 1.0449,                0.34087,                0.86408,                0.98578,                0.98052,                0.99126,                0.92857,                0.96199,                0.94162,                 0.9524,                0.75173,                0.32268,                0.67603,                0.18711,                 0.7945,              0.0096634,              0.0096634,              0.0096634
                    104,                0.56568,                  1.029,                0.33942,                0.86474,                0.98455,                0.98066,                0.99107,                0.92665,                0.95983,                0.94448,                0.95332,                0.74822,                0.32822,                0.67962,                0.18803,                0.79515,              0.0096601,              0.0096601,              0.0096601
                    105,                0.56519,                  1.034,                0.33535,                 0.8681,                0.98677,                0.97829,                0.99093,                0.92456,                0.95708,                0.94396,                 0.9506,                0.74505,                0.33492,                0.68568,                0.18975,                0.79663,              0.0096568,              0.0096568,              0.0096568
                    106,                0.56392,                 1.0262,                0.33722,                0.86552,                0.98633,                0.97816,                0.99068,                0.92292,                0.95605,                0.94512,                0.95066,                0.74157,                0.34201,                0.69614,                 0.1935,                0.79788,              0.0096535,              0.0096535,              0.0096535
                    107,                0.56043,                 1.0235,                0.33715,                0.86602,                0.98448,                0.97795,                0.98977,                 0.9194,                0.94959,                0.94336,                0.94953,                0.74238,                 0.3526,                0.71341,                0.19602,                0.80034,              0.0096502,              0.0096502,              0.0096502
                    108,                0.55741,                 1.0226,                0.33859,                0.86294,                0.98405,                0.97654,                0.98937,                0.91194,                0.94658,                0.94138,                0.94959,                0.73571,                 0.3758,                0.75909,                0.20288,                0.80522,              0.0096469,              0.0096469,              0.0096469
                    109,                 0.5615,                 1.0184,                0.33549,                0.86247,                0.98548,                 0.9752,                0.98926,                0.91097,                0.94722,                0.94095,                0.94877,                0.73898,                0.37856,                0.76856,                0.20281,                0.80613,              0.0096436,              0.0096436,              0.0096436
                    110,                0.55403,                 1.0169,                 0.3297,                0.85817,                0.98683,                0.97077,                0.98884,                0.90738,                0.95985,                0.92821,                0.94857,                0.73623,                0.38461,                0.78214,                0.20501,                0.80752,              0.0096403,              0.0096403,              0.0096403
                    111,                0.55631,                 1.0083,                 0.3353,                0.86202,                0.97927,                0.97545,                0.98679,                0.90304,                 0.9508,                0.92139,                0.94337,                 0.7276,                0.40073,                0.82408,                0.21104,                  0.811,               0.009637,               0.009637,               0.009637
                    112,                0.55565,                 1.0051,                0.33276,                0.86338,                0.97956,                 0.9747,                0.98675,                0.89384,                0.93686,                0.93055,                0.94212,                0.71896,                0.43058,                0.88814,                 0.2201,                0.81729,              0.0096337,              0.0096337,              0.0096337
                    113,                0.54952,                 1.0085,                0.33244,                0.86076,                0.97848,                0.97193,                0.98611,                0.89204,                0.93695,                0.93048,                0.94303,                0.71689,                0.43505,                0.90141,                0.22017,                0.81846,              0.0096304,              0.0096304,              0.0096304
                    114,                0.55952,                 1.0064,                0.33456,                0.86271,                0.97744,                0.97246,                  0.986,                 0.8919,                 0.9363,                 0.9305,                0.94177,                0.71346,                0.43853,                0.90784,                0.22086,                0.81925,              0.0096271,              0.0096271,              0.0096271
                    115,                 0.5576,                 1.0163,                0.33624,                0.86057,                0.97794,                0.97106,                0.98599,                0.88959,                0.93674,                0.92507,                0.93908,                0.71139,                0.44083,                0.91365,                0.22136,                0.82002,              0.0096238,              0.0096238,              0.0096238
                    116,                0.55085,                 1.0053,                0.33137,                0.85829,                0.97974,                0.97222,                 0.9868,                0.89138,                0.94289,                 0.9273,                0.94239,                0.71222,                0.44182,                0.91489,                0.22086,                0.82016,              0.0096205,              0.0096205,              0.0096205
                    117,                0.55467,                 1.0023,                0.33369,                0.85724,                0.98121,                0.97349,                0.98803,                0.89224,                0.94241,                0.92722,                 0.9422,                0.71327,                0.43449,                0.90138,                0.21827,                0.81842,              0.0096172,              0.0096172,              0.0096172
                    118,                0.54599,                 1.0069,                0.33041,                0.85806,                0.98319,                0.97204,                0.98821,                0.89722,                0.94171,                0.92778,                0.94157,                0.71705,                0.42478,                0.88211,                0.21472,                 0.8163,              0.0096139,              0.0096139,              0.0096139
                    119,                 0.5513,                0.99879,                0.33211,                0.86155,                0.98413,                0.97145,                 0.9871,                0.89818,                  0.942,                 0.9291,                0.94369,                0.71988,                0.41942,                0.87355,                0.21313,                0.81513,              0.0096106,              0.0096106,              0.0096106
                    120,                0.55386,                 1.0261,                0.33297,                0.86117,                0.98472,                0.97107,                 0.9872,                0.89822,                0.94101,                0.92844,                0.94303,                0.71804,                 0.4231,                0.88119,                0.21422,                 0.8157,              0.0096073,              0.0096073,              0.0096073
                    121,                0.55316,                 1.0122,                0.33328,                0.85977,                0.98352,                0.97011,                0.98687,                0.89766,                0.94235,                0.92963,                0.94333,                0.71961,                0.42263,                0.88234,                0.21427,                0.81568,               0.009604,               0.009604,               0.009604
                    122,                0.55229,                 1.0157,                0.33151,                0.85615,                0.98352,                 0.9702,                 0.9869,                0.89812,                0.93891,                0.92648,                0.93968,                 0.7189,                0.42049,                0.87929,                0.21339,                0.81498,              0.0096007,              0.0096007,              0.0096007
                    123,                0.54838,                 1.0015,                0.32683,                0.85528,                0.98386,                0.96995,                0.98606,                 0.8984,                0.94035,                0.92726,                0.93941,                0.72007,                0.41819,                0.87542,                0.21319,                0.81447,              0.0095974,              0.0095974,              0.0095974
                    124,                0.55005,                 1.0074,                0.33083,                0.86305,                  0.984,                0.96981,                0.98692,                0.89934,                0.94041,                0.92721,                0.93905,                0.72138,                0.41864,                0.87678,                0.21254,                0.81453,              0.0095941,              0.0095941,              0.0095941
                    125,                0.53968,                 0.9737,                0.32633,                0.85906,                 0.9824,                0.96846,                0.98655,                 0.8983,                0.94209,                0.92887,                0.94108,                0.71958,                0.42127,                0.88234,                 0.2128,                  0.815,              0.0095908,              0.0095908,              0.0095908
                    126,                0.54427,                0.98646,                0.32759,                0.85608,                 0.9776,                0.97266,                0.98656,                0.89745,                0.94103,                0.92639,                0.93746,                0.71995,                0.41875,                0.87643,                0.21176,                0.81449,              0.0095875,              0.0095875,              0.0095875
                    127,                0.54669,                0.99343,                0.32391,                0.85726,                0.97757,                0.97264,                0.98659,                0.89762,                0.93995,                0.92539,                0.93683,                0.71921,                0.42232,                0.88283,                0.21254,                0.81525,              0.0095842,              0.0095842,              0.0095842
                    128,                0.54314,                  1.005,                0.32835,                   0.86,                0.97682,                0.97115,                0.98491,                0.89473,                0.94313,                0.92749,                 0.9419,                0.71679,                0.43086,                0.89963,                0.21488,                0.81705,              0.0095809,              0.0095809,              0.0095809
                    129,                0.53844,                 1.0001,                0.32435,                0.85814,                0.97687,                0.97106,                0.98566,                0.89375,                0.94133,                0.92662,                0.93949,                0.71668,                0.43057,                 0.9002,                0.21432,                0.81723,              0.0095776,              0.0095776,              0.0095776
                    130,                 0.5455,                0.99944,                0.32647,                0.85629,                0.97698,                0.97106,                0.98559,                0.89452,                0.94292,                0.92771,                0.94054,                0.71591,                0.43099,                0.90265,                0.21537,                0.81731,              0.0095743,              0.0095743,              0.0095743
                    131,                  0.536,                0.96612,                0.32756,                0.85446,                0.97705,                0.97102,                0.98565,                0.89446,                0.94149,                 0.9271,                0.93909,                0.71529,                   0.43,                 0.8996,                0.21494,                 0.8172,               0.009571,               0.009571,               0.009571
                    132,                0.53788,                0.96427,                0.32878,                0.85697,                0.97794,                0.96993,                0.98571,                0.89425,                 0.9423,                0.92834,                0.94102,                0.71497,                0.43146,                0.90353,                0.21552,                0.81753,              0.0095677,              0.0095677,              0.0095677
                    133,                0.54005,                0.98647,                0.32749,                0.85835,                0.97411,                0.97419,                 0.9858,                0.89299,                0.94245,                0.92848,                0.94112,                0.71409,                0.43462,                0.90861,                0.21612,                0.81779,              0.0095644,              0.0095644,              0.0095644
                    134,                 0.5399,                0.98179,                0.32566,                0.85705,                0.97756,                0.97069,                0.98569,                0.89105,                0.94266,                0.92831,                0.94148,                0.71121,                0.43817,                0.91675,                0.21742,                0.81837,              0.0095611,              0.0095611,              0.0095611
                    135,                0.53614,                0.97527,                0.32245,                0.85537,                0.97415,                 0.9742,                0.98573,                0.89074,                0.94254,                0.92827,                 0.9416,                0.71089,                0.43978,                0.92058,                0.21729,                0.81868,              0.0095578,              0.0095578,              0.0095578
                    136,                0.53357,                0.96966,                0.31896,                0.85212,                0.97419,                0.97417,                0.98583,                0.89012,                0.94264,                0.92818,                0.94143,                0.71206,                0.43925,                0.92086,                 0.2176,                0.81846,              0.0095545,              0.0095545,              0.0095545
                    137,                0.53232,                0.97047,                0.32111,                0.85394,                0.97443,                0.97416,                0.98582,                0.88974,                0.94305,                0.92811,                0.94143,                0.71013,                0.43888,                0.92254,                0.21694,                0.81851,              0.0095512,              0.0095512,              0.0095512
                    138,                0.53655,                0.95616,                0.32122,                0.85416,                0.97457,                0.97421,                0.98583,                0.89016,                0.94268,                0.92691,                0.93964,                 0.7095,                0.44007,                0.92417,                0.21693,                0.81884,              0.0095479,              0.0095479,              0.0095479
                    139,                0.53859,                0.97894,                  0.324,                 0.8577,                0.97706,                0.97172,                0.98492,                0.88938,                0.94295,                0.92681,                0.93912,                0.70965,                0.44056,                0.92529,                0.21736,                0.81891,              0.0095446,              0.0095446,              0.0095446
                    140,                0.53754,                0.98133,                0.32348,                0.85461,                0.97661,                0.97213,                0.98496,                0.89053,                0.94187,                0.92559,                0.93789,                 0.7099,                0.43824,                0.92201,                0.21693,                0.81842,              0.0095413,              0.0095413,              0.0095413
                    141,                0.53898,                0.97727,                0.32382,                0.85355,                0.97646,                0.97243,                0.98405,                0.88855,                0.94319,                0.92682,                0.93938,                0.71013,                0.44179,                0.92829,                0.21755,                0.81916,               0.009538,               0.009538,               0.009538
                    142,                0.52911,                 0.9754,                0.32114,                 0.8531,                0.97836,                0.96903,                0.98397,                0.88789,                 0.9433,                0.92673,                0.93958,                0.70887,                0.44528,                0.93496,                0.21863,                0.82001,              0.0095347,              0.0095347,              0.0095347
                    143,                0.53156,                0.95818,                0.31989,                0.85225,                0.97901,                0.96846,                0.98398,                0.88785,                0.94313,                0.92682,                0.93934,                0.70902,                0.44726,                0.93729,                0.21879,                0.82042,              0.0095314,              0.0095314,              0.0095314
                    144,                0.53239,                0.98029,                0.31748,                0.85611,                 0.9801,                0.96743,                0.98485,                0.88722,                0.94038,                0.92737,                0.93978,                0.70904,                0.44861,                0.93925,                0.21957,                0.82068,              0.0095281,              0.0095281,              0.0095281
                    145,                0.53263,                0.98128,                0.32258,                0.85439,                0.97431,                0.97291,                0.98489,                0.88683,                0.94015,                0.92729,                0.93959,                0.70866,                0.44935,                0.94128,                0.22096,                 0.8209,              0.0095248,              0.0095248,              0.0095248
                    146,                0.53314,                0.96053,                 0.3178,                0.85381,                0.97204,                0.97526,                0.98484,                0.88582,                 0.9417,                0.92845,                0.94121,                0.70886,                0.45216,                0.94661,                0.22147,                0.82135,              0.0095215,              0.0095215,              0.0095215
                    147,                0.53328,                0.95617,                 0.3237,                0.85207,                0.97132,                0.97556,                0.98567,                0.88568,                0.94136,                 0.9285,                0.94165,                0.70825,                0.45519,                0.95269,                0.22084,                  0.822,              0.0095182,              0.0095182,              0.0095182
                    148,                0.53195,                0.95899,                 0.3195,                 0.8518,                0.98052,                 0.9659,                0.98421,                0.88443,                0.94147,                0.92847,                0.94171,                0.70708,                0.45416,                0.95146,                0.22113,                0.82188,              0.0095149,              0.0095149,              0.0095149
                    149,                0.53046,                0.96652,                0.32104,                0.85592,                0.98025,                0.96605,                0.98509,                0.88594,                0.93962,                0.92732,                 0.9399,                0.70769,                0.45297,                0.94804,                0.22138,                0.82156,              0.0095116,              0.0095116,              0.0095116
                    150,                0.52621,                0.95793,                 0.3142,                0.85097,                0.98022,                0.96596,                0.98509,                0.88597,                0.93608,                 0.9252,                0.93714,                0.70759,                0.45253,                0.94663,                0.22074,                0.82146,              0.0095083,              0.0095083,              0.0095083
                    151,                0.52475,                 0.9485,                0.31888,                0.84929,                0.98074,                0.96555,                0.98498,                0.88543,                0.93794,                0.92603,                0.93884,                0.70832,                0.45233,                  0.947,                  0.221,                0.82129,               0.009505,               0.009505,               0.009505
                    152,                0.52439,                0.94827,                0.31836,                0.85208,                0.97556,                0.97071,                0.98427,                0.88511,                0.93822,                0.92881,                0.93965,                0.70803,                0.45139,                 0.9445,                0.22176,                0.82096,              0.0095017,              0.0095017,              0.0095017
                    153,                0.53608,                0.98332,                0.32023,                0.85558,                0.97553,                0.97089,                0.98427,                0.88498,                0.93814,                0.92871,                0.93953,                0.70864,                0.45181,                0.94581,                0.22213,                0.82098,              0.0094984,              0.0094984,              0.0094984
                    154,                0.52082,                0.93858,                0.31509,                0.84817,                0.97119,                0.97466,                0.98424,                0.88457,                0.93976,                0.92761,                0.93948,                0.70782,                0.45393,                0.94973,                0.22209,                0.82144,              0.0094951,              0.0094951,              0.0094951
                    155,                0.52573,                0.95423,                0.31605,                0.85458,                0.98139,                0.96572,                0.98414,                0.88505,                0.94124,                0.92873,                0.94056,                0.70883,                0.45334,                0.94803,                0.22154,                0.82144,              0.0094918,              0.0094918,              0.0094918
                    156,                 0.5304,                0.95887,                0.31963,                0.85256,                0.97137,                0.97461,                0.98417,                0.88477,                0.93913,                0.92754,                0.93978,                0.70781,                0.45517,                0.95287,                0.22123,                0.82196,              0.0094885,              0.0094885,              0.0094885
                    157,                0.52074,                0.93835,                0.31387,                0.84783,                0.97142,                0.97471,                0.98503,                0.88521,                0.93699,                0.92634,                0.93876,                  0.708,                0.45598,                0.95379,                0.22181,                0.82205,              0.0094852,              0.0094852,              0.0094852
                    158,                0.52611,                0.94589,                0.32001,                0.85176,                0.98075,                0.96607,                0.98414,                0.88431,                0.93746,                0.92626,                0.93899,                0.70774,                0.45786,                0.95586,                0.22092,                0.82225,              0.0094819,              0.0094819,              0.0094819
                    159,                0.52665,                0.94851,                0.31634,                0.84997,                0.98047,                0.96617,                0.98501,                0.88512,                0.93526,                 0.9257,                0.93899,                0.70791,                0.45652,                 0.9532,                0.22071,                0.82198,              0.0094786,              0.0094786,              0.0094786
                    160,                0.51614,                0.94266,                0.30873,                0.84792,                0.97102,                 0.9752,                0.98514,                0.88511,                0.93521,                0.92615,                0.93895,                0.70856,                0.45598,                0.95108,                0.22029,                0.82178,              0.0094753,              0.0094753,              0.0094753
                    161,                0.51904,                0.93245,                  0.311,                0.84875,                0.97954,                0.96729,                 0.9851,                  0.884,                0.93199,                0.93038,                0.93954,                0.70851,                0.45747,                0.95445,                0.22096,                0.82206,               0.009472,               0.009472,               0.009472
                    162,                0.51714,                0.93793,                0.31659,                0.84487,                0.97676,                0.96911,                0.98422,                0.88441,                 0.9323,                0.93043,                0.93959,                0.70794,                0.45731,                 0.9533,                0.22105,                 0.8217,              0.0094687,              0.0094687,              0.0094687
                    163,                0.52779,                0.95878,                0.31979,                0.84822,                0.97376,                0.97427,                0.98431,                0.88437,                0.93232,                0.93054,                0.93964,                  0.708,                0.45692,                0.95237,                0.22122,                0.82159,              0.0094654,              0.0094654,              0.0094654
                    164,                0.52326,                0.94228,                0.31894,                0.84502,                0.97359,                0.97459,                0.98435,                0.88412,                0.93237,                0.93045,                0.93973,                0.70784,                0.45936,                0.95594,                0.22199,                0.82198,              0.0094621,              0.0094621,              0.0094621
                    165,                0.52196,                0.95164,                0.31692,                0.84889,                0.97485,                 0.9717,                0.98436,                0.88389,                0.93624,                0.92831,                0.94071,                0.70851,                 0.4588,                0.95498,                0.22188,                0.82175,              0.0094588,              0.0094588,              0.0094588
                    166,                0.52107,                0.94813,                0.31541,                 0.8494,                0.97051,                0.97588,                0.98437,                0.88388,                0.93295,                0.93138,                0.94069,                0.70855,                0.45827,                  0.953,                0.22176,                0.82167,              0.0094555,              0.0094555,              0.0094555
                    167,                 0.5247,                0.94045,                0.32132,                0.85211,                 0.9735,                0.97206,                0.98521,                 0.8851,                0.93605,                0.92534,                0.93902,                0.70961,                0.45758,                0.95174,                0.22111,                0.82143,              0.0094522,              0.0094522,              0.0094522
                    168,                0.51899,                 0.9365,                0.31262,                0.85033,                0.97216,                0.97571,                0.98525,                0.88515,                0.93411,                0.92729,                0.93882,                0.70987,                0.45719,                0.95016,                0.22025,                0.82126,              0.0094489,              0.0094489,              0.0094489
                    169,                0.51639,                0.93836,                 0.3142,                0.84793,                0.96995,                0.97666,                0.98525,                0.88503,                0.93627,                0.92496,                0.93922,                0.70972,                0.45807,                0.95179,                0.22103,                0.82144,              0.0094456,              0.0094456,              0.0094456
                    170,                0.52103,                0.94093,                 0.3144,                0.84731,                0.96994,                0.97674,                0.98528,                0.88409,                0.93573,                0.92496,                0.93927,                0.70824,                0.45938,                0.95358,                0.22239,                0.82164,              0.0094423,              0.0094423,              0.0094423
                    171,                0.51602,                0.94204,                0.31152,                0.84675,                0.96875,                0.97676,                0.98522,                0.88335,                0.93388,                0.92891,                0.93931,                0.70802,                0.45924,                0.95372,                0.22222,                 0.8217,               0.009439,               0.009439,               0.009439
                    172,                0.51518,                0.94876,                 0.3139,                0.84691,                0.96861,                0.97691,                0.98424,                0.88346,                0.93082,                0.92616,                0.93635,                0.70858,                0.45948,                0.95406,                0.22269,                 0.8217,              0.0094357,              0.0094357,              0.0094357
                    173,                0.51831,                0.93818,                0.31522,                0.84698,                0.96885,                0.97692,                0.98425,                 0.8835,                 0.9355,                0.92017,                0.93532,                0.70812,                0.45939,                0.95309,                 0.2222,                0.82168,              0.0094324,              0.0094324,              0.0094324
                    174,                0.51385,                0.93158,                0.31056,                0.84834,                0.96953,                0.97665,                0.98429,                0.88276,                0.93435,                0.91867,                0.93371,                0.70767,                0.46055,                0.95491,                0.22305,                0.82197,              0.0094291,              0.0094291,              0.0094291
                    175,                0.51644,                0.93116,                0.31487,                0.84522,                0.96873,                0.97681,                0.98425,                 0.8822,                0.93435,                0.91833,                0.93393,                0.70733,                0.46114,                0.95665,                 0.2224,                0.82211,              0.0094258,              0.0094258,              0.0094258
                    176,                0.51102,                 0.9164,                0.30931,                0.84587,                0.96867,                 0.9768,                0.98514,                0.88274,                0.93518,                0.91914,                0.93566,                0.70741,                0.46098,                0.95739,                0.22203,                0.82217,              0.0094225,              0.0094225,              0.0094225
                    177,                 0.5141,                0.93034,                0.30839,                0.84631,                0.96839,                0.97689,                0.98429,                0.88291,                0.93504,                0.91884,                0.93548,                0.70741,                0.46011,                0.95629,                0.22218,                0.82206,              0.0094192,              0.0094192,              0.0094192
                    178,                0.51493,                0.93181,                0.31041,                0.84738,                0.96954,                0.97596,                0.98508,                0.88448,                0.93428,                0.91797,                0.93459,                0.70763,                0.45886,                0.95271,                0.22168,                0.82173,              0.0094159,              0.0094159,              0.0094159
                    179,                0.51365,                0.93425,                0.30784,                0.84686,                0.97229,                 0.9769,                0.98601,                0.88455,                0.93518,                0.91914,                0.93519,                0.70787,                0.45863,                0.95159,                0.22186,                0.82155,              0.0094126,              0.0094126,              0.0094126
                    180,                0.50885,                0.92529,                0.30676,                0.84247,                0.97249,                0.97703,                0.98608,                0.88516,                0.93533,                0.91906,                0.93531,                0.70886,                0.45726,                0.94845,                0.22102,                0.82122,              0.0094093,              0.0094093,              0.0094093
                    181,                0.51209,                0.93431,                0.31499,                0.84535,                0.97125,                0.97562,                0.98521,                0.88464,                 0.9291,                0.92517,                0.93534,                0.70942,                0.45658,                0.94683,                0.22099,                0.82091,               0.009406,               0.009406,               0.009406
                    182,                0.51333,                 0.9273,                0.31394,                0.84664,                0.97153,                0.97626,                0.98521,                0.88521,                0.92751,                0.92678,                0.93569,                0.70967,                0.45675,                 0.9473,                 0.2207,                0.82101,              0.0094027,              0.0094027,              0.0094027
                    183,                0.50942,                 0.9207,                0.31002,                0.84579,                0.97161,                0.97625,                0.98523,                0.88628,                0.92747,                0.92678,                0.93532,                0.70982,                0.45519,                0.94494,                0.22075,                0.82071,              0.0093994,              0.0093994,              0.0093994
                    184,                0.50826,                0.90729,                0.30686,                0.84493,                0.97166,                0.97618,                0.98519,                 0.8864,                0.92727,                0.92724,                0.93505,                0.70919,                0.45439,                 0.9435,                0.22003,                0.82041,              0.0093961,              0.0093961,              0.0093961
                    185,                0.51036,                0.92008,                0.30638,                0.84444,                0.97184,                0.97616,                0.98513,                0.88745,                0.92713,                0.92714,                0.93506,                 0.7103,                0.45315,                0.94143,                0.21974,                0.82017,              0.0093928,              0.0093928,              0.0093928
                    186,                0.51151,                0.93528,                0.30597,                0.84384,                 0.9717,                0.97628,                0.98523,                0.88754,                0.92835,                0.92695,                0.93518,                0.71095,                0.45071,                0.93823,                0.21915,                0.81976,              0.0093895,              0.0093895,              0.0093895
                    187,                0.50607,                0.92585,                0.30926,                0.84542,                 0.9714,                0.97626,                0.98525,                0.88773,                0.92998,                0.92839,                0.93645,                0.71364,                0.45034,                0.93674,                0.21946,                0.81963,              0.0093862,              0.0093862,              0.0093862
                    188,                0.50789,                0.91262,                0.31085,                0.84381,                0.97338,                0.97742,                0.98642,                0.88889,                0.92998,                0.92838,                0.93587,                0.71362,                0.44833,                0.93342,                0.21902,                0.81923,              0.0093829,              0.0093829,              0.0093829
                    189,                0.51305,                0.93286,                0.31001,                0.85025,                0.97322,                 0.9773,                0.98647,                0.88912,                0.92935,                 0.9287,                0.93596,                0.71394,                0.44747,                0.93175,                0.21918,                0.81903,              0.0093796,              0.0093796,              0.0093796
                    190,                0.51007,                 0.9324,                0.30609,                0.84553,                0.97352,                 0.9772,                0.98646,                 0.8893,                0.92924,                0.92921,                0.93677,                0.71463,                0.44713,                0.93032,                0.21879,                0.81899,              0.0093763,              0.0093763,              0.0093763
                    191,                0.50811,                0.91551,                0.30367,                0.84679,                0.97218,                0.97594,                0.98547,                0.88884,                0.93034,                0.93135,                0.93779,                0.71506,                 0.4459,                 0.9286,                0.21831,                0.81874,               0.009373,               0.009373,               0.009373
                    192,                0.50128,                0.90598,                0.30223,                0.84296,                0.97216,                0.97587,                0.98544,                0.88986,                0.93029,                0.93142,                0.93737,                0.71414,                0.44596,                0.92771,                0.21842,                0.81861,              0.0093697,              0.0093697,              0.0093697
                    193,                0.50959,                0.91735,                0.30878,                0.84684,                0.97237,                0.97592,                0.98547,                0.88958,                0.92983,                  0.932,                0.93778,                0.71458,                 0.4444,                0.92508,                0.21824,                 0.8182,              0.0093664,              0.0093664,              0.0093664
                    194,                0.50871,                 0.9178,                0.30578,                0.84513,                0.97248,                0.97589,                0.98536,                0.88943,                0.92977,                0.93213,                0.93781,                0.71538,                0.44467,                0.92504,                0.21816,                0.81819,              0.0093631,              0.0093631,              0.0093631
                    195,                0.50729,                0.90987,                0.30771,                0.84375,                0.97406,                0.97706,                0.98641,                0.89086,                0.92729,                0.93259,                0.93761,                0.71421,                0.44511,                0.92593,                0.21889,                0.81834,              0.0093598,              0.0093598,              0.0093598
                    196,                0.50486,                0.92288,                0.30548,                0.84344,                0.97263,                0.97577,                0.98536,                0.88949,                0.92734,                0.93257,                0.93752,                 0.7146,                0.44564,                0.92632,                0.21921,                0.81835,              0.0093565,              0.0093565,              0.0093565
                    197,                0.50223,                0.90711,                 0.3044,                0.84648,                0.97268,                 0.9757,                0.98446,                0.88877,                0.92842,                0.93349,                 0.9381,                 0.7145,                0.44538,                0.92469,                0.21908,                0.81805,              0.0093532,              0.0093532,              0.0093532
                    198,                0.50766,                0.91427,                0.30933,                0.84328,                0.97258,                0.97566,                0.98446,                0.88922,                0.92835,                0.93347,                0.93803,                0.71535,                0.44543,                0.92491,                0.21889,                  0.818,              0.0093499,              0.0093499,              0.0093499
                    199,                 0.5018,                0.90016,                0.30414,                0.84391,                0.97306,                0.97571,                0.98451,                0.88966,                0.93022,                0.93466,                0.94039,                0.71543,                0.44563,                0.92404,                0.21854,                0.81789,              0.0093466,              0.0093466,              0.0093466
                    200,                0.50366,                0.91323,                0.30122,                0.84282,                0.97254,                0.97565,                0.98459,                0.89016,                0.93108,                0.93581,                0.94262,                0.71716,                0.44419,                0.92145,                0.21787,                0.81755,              0.0093433,              0.0093433,              0.0093433
                    201,                0.49997,                 0.9137,                0.30582,                0.84349,                 0.9753,                 0.9785,                0.98676,                0.89149,                0.93111,                0.93625,                0.94146,                0.71674,                0.44318,                0.91857,                 0.2175,                0.81736,                0.00934,                0.00934,                0.00934
                    202,                0.50077,                0.90644,                0.30489,                0.84041,                0.97388,                0.97729,                0.98563,                0.89049,                0.93104,                0.93631,                0.94131,                0.71775,                0.44362,                0.91895,                0.21722,                0.81731,              0.0093367,              0.0093367,              0.0093367
                    203,                0.50046,                0.90212,                0.30281,                0.83995,                0.97413,                0.97726,                0.98574,                0.89094,                0.93121,                 0.9362,                0.94213,                0.71739,                0.44235,                0.91694,                0.21715,                0.81705,              0.0093334,              0.0093334,              0.0093334
